[20Feb2025 15:30:41.754] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 40.2.21, --fml.mcVersion, 1.18.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220404.173914, nogui]
[20Feb2025 15:30:41.770] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 9.1.3+9.1.3+main.9b69c82a starting: java version 17.0.14 by Ubuntu
[20Feb2025 15:30:42.527] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/XD/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2314!/ Service=ModLauncher Env=SERVER
[20Feb2025 15:30:43.747] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.18.2-40.2.21/fmlcore-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:43.759] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.18.2-40.2.21/javafmllanguage-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:43.762] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.18.2-40.2.21/lowcodelanguage-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:43.781] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.18.2-40.2.21/mclanguage-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:44.084] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: No dependencies to load found. Skipping!
[20Feb2025 15:30:49.865] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[20Feb2025 15:30:50.268] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [tictim.paraglider.MixinConnector]
[20Feb2025 15:30:50.276] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[20Feb2025 15:31:16.139] [modloading-worker-0/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.14...
[20Feb2025 15:31:17.640] [modloading-worker-0/INFO] [be.florens.expandability.ExpandAbility/]: ExpandAbility here, who dis?
[20Feb2025 15:32:07.664] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: iceandfire:ghost_idle Expected: 1353 Got: 1360
[20Feb2025 15:32:07.664] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: iceandfire:ghost_hurt Expected: 1354 Got: 1361
[20Feb2025 15:32:07.665] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: iceandfire:ghost_die Expected: 1355 Got: 1362
[20Feb2025 15:32:07.666] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: iceandfire:ghost_attack Expected: 1356 Got: 1363
[20Feb2025 15:32:07.666] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: iceandfire:ghost_jumpscare Expected: 1357 Got: 1364
[20Feb2025 15:32:07.668] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: champions:arctic_bullet Expected: 122 Got: 128
[20Feb2025 15:32:07.668] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: champions:enkindling_bullet Expected: 123 Got: 129
[20Feb2025 15:32:07.669] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dragon_multipart Expected: 129 Got: 130
[20Feb2025 15:32:07.670] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:multipart Expected: 130 Got: 131
[20Feb2025 15:32:07.670] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:hydra_multipart Expected: 131 Got: 132
[20Feb2025 15:32:07.671] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:cylcops_multipart Expected: 132 Got: 133
[20Feb2025 15:32:07.672] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dragon_egg Expected: 133 Got: 134
[20Feb2025 15:32:07.672] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dragon_arrow Expected: 134 Got: 135
[20Feb2025 15:32:07.673] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dragon_skull Expected: 135 Got: 136
[20Feb2025 15:32:07.673] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:fire_dragon Expected: 136 Got: 137
[20Feb2025 15:32:07.674] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:ice_dragon Expected: 137 Got: 138
[20Feb2025 15:32:07.675] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:lightning_dragon Expected: 138 Got: 139
[20Feb2025 15:32:07.675] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:fire_dragon_charge Expected: 139 Got: 140
[20Feb2025 15:32:07.676] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:ice_dragon_charge Expected: 140 Got: 141
[20Feb2025 15:32:07.677] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:lightning_dragon_charge Expected: 141 Got: 142
[20Feb2025 15:32:07.679] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:hippogryph_egg Expected: 142 Got: 143
[20Feb2025 15:32:07.680] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:hippogryph Expected: 143 Got: 144
[20Feb2025 15:32:07.680] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:stone_statue Expected: 144 Got: 145
[20Feb2025 15:32:07.681] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:gorgon Expected: 145 Got: 146
[20Feb2025 15:32:07.683] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:pixie Expected: 146 Got: 147
[20Feb2025 15:32:07.684] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:cyclops Expected: 147 Got: 148
[20Feb2025 15:32:07.684] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:siren Expected: 148 Got: 149
[20Feb2025 15:32:07.685] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:hippocampus Expected: 149 Got: 150
[20Feb2025 15:32:07.687] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:deathworm Expected: 150 Got: 151
[20Feb2025 15:32:07.688] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:deathworm_egg Expected: 151 Got: 152
[20Feb2025 15:32:07.688] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:cockatrice Expected: 152 Got: 153
[20Feb2025 15:32:07.688] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:cockatrice_egg Expected: 153 Got: 154
[20Feb2025 15:32:07.689] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:stymphalian_bird Expected: 154 Got: 155
[20Feb2025 15:32:07.690] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:stymphalian_feather Expected: 155 Got: 156
[20Feb2025 15:32:07.691] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:stymphalian_arrow Expected: 156 Got: 157
[20Feb2025 15:32:07.691] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:troll Expected: 157 Got: 158
[20Feb2025 15:32:07.693] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:myrmex_worker Expected: 158 Got: 159
[20Feb2025 15:32:07.694] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:myrmex_soldier Expected: 159 Got: 160
[20Feb2025 15:32:07.694] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:myrmex_sentinel Expected: 160 Got: 161
[20Feb2025 15:32:07.695] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:myrmex_royal Expected: 161 Got: 162
[20Feb2025 15:32:07.699] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:myrmex_queen Expected: 162 Got: 163
[20Feb2025 15:32:07.700] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:myrmex_egg Expected: 163 Got: 164
[20Feb2025 15:32:07.701] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:amphithere Expected: 164 Got: 165
[20Feb2025 15:32:07.704] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:amphithere_arrow Expected: 165 Got: 166
[20Feb2025 15:32:07.705] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:sea_serpent Expected: 166 Got: 167
[20Feb2025 15:32:07.706] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:sea_serpent_bubbles Expected: 167 Got: 168
[20Feb2025 15:32:07.707] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:sea_serpent_arrow Expected: 168 Got: 169
[20Feb2025 15:32:07.708] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:chain_tie Expected: 169 Got: 170
[20Feb2025 15:32:07.708] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:pixie_charge Expected: 170 Got: 171
[20Feb2025 15:32:07.710] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:myrmex_swarmer Expected: 171 Got: 172
[20Feb2025 15:32:07.714] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:tide_trident Expected: 172 Got: 173
[20Feb2025 15:32:07.715] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:mob_skull Expected: 173 Got: 174
[20Feb2025 15:32:07.716] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dread_thrall Expected: 174 Got: 175
[20Feb2025 15:32:07.716] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dread_ghoul Expected: 175 Got: 176
[20Feb2025 15:32:07.719] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dread_beast Expected: 176 Got: 177
[20Feb2025 15:32:07.720] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dread_scuttler Expected: 177 Got: 178
[20Feb2025 15:32:07.720] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dread_lich Expected: 178 Got: 179
[20Feb2025 15:32:07.721] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dread_lich_skull Expected: 179 Got: 180
[20Feb2025 15:32:07.721] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dread_knight Expected: 180 Got: 181
[20Feb2025 15:32:07.722] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:dread_horse Expected: 181 Got: 182
[20Feb2025 15:32:07.722] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:hydra Expected: 182 Got: 183
[20Feb2025 15:32:07.724] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:hydra_breath Expected: 183 Got: 184
[20Feb2025 15:32:07.725] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:hydra_arrow Expected: 184 Got: 185
[20Feb2025 15:32:07.726] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:ghost Expected: 185 Got: 186
[20Feb2025 15:32:07.727] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:entity_type: Object did not get ID it asked for. Name: iceandfire:ghost_sword Expected: 186 Got: 187
[20Feb2025 15:32:10.033] [main/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/workspaces/XD/servidor_minecraft/libraries/net/minecraft/server/1.18.2-20220404.173914/server-1.18.2-20220404.173914-srg.jar%2360!/assets/.mcassetsroot' uses unexpected schema
[20Feb2025 15:32:10.033] [main/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/workspaces/XD/servidor_minecraft/libraries/net/minecraft/server/1.18.2-20220404.173914/server-1.18.2-20220404.173914-srg.jar%2360!/data/.mcassetsroot' uses unexpected schema
[20Feb2025 15:32:10.221] [main/INFO] [net.minecraft.server.MinecraftServer/]: Found new data pack iceandfire:data, loading it automatically
[20Feb2025 15:32:16.366] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[20Feb2025 15:32:16.371] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[20Feb2025 15:32:16.399] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[20Feb2025 15:32:16.405] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[20Feb2025 15:32:16.409] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[20Feb2025 15:32:16.429] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [sh_difficulty, get, server] and [sh_difficulty, get, targets] with inputs: [server]
[20Feb2025 15:32:16.438] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [sh_difficulty, set, server] and [sh_difficulty, set, targets] with inputs: [server]
[20Feb2025 15:32:16.442] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [sh_difficulty, add, server] and [sh_difficulty, add, targets] with inputs: [server]
[20Feb2025 15:32:28.477] [Worker-Main-2/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Loaded 9 recipes
[20Feb2025 15:32:30.607] [Worker-Main-2/INFO] [net.minecraft.advancements.AdvancementList/]: Loaded 1452 advancements
[20Feb2025 15:32:30.617] [Worker-Main-2/INFO] [Dungeon Crawl/]: Loading data...
[20Feb2025 15:32:31.977] [Worker-Main-2/INFO] [Dungeon Crawl/]: Done.
[20Feb2025 15:32:33.514] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Starting minecraft server version 1.18.2
[20Feb2025 15:32:33.515] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Loading properties
[20Feb2025 15:32:33.516] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Default game type: SURVIVAL
[20Feb2025 15:32:33.516] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Generating keypair
[20Feb2025 15:32:33.776] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Starting Minecraft server on *:25565
[20Feb2025 15:32:33.895] [Server thread/INFO] [net.minecraft.server.network.ServerConnectionListener/]: Using epoll channel type
[20Feb2025 15:32:34.082] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: **** SERVER IS RUNNING IN OFFLINE/INSECURE MODE!
[20Feb2025 15:32:34.083] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: The server will make no attempt to authenticate usernames. Beware.
[20Feb2025 15:32:34.083] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: While this makes the game possible to play without internet access, it also opens up the ability for hackers to connect with any username they choose.
[20Feb2025 15:32:34.084] [Server thread/WARN] [net.minecraft.server.dedicated.DedicatedServer/]: To change this, set "online-mode" to "true" in the server.properties file.
[20Feb2025 15:32:34.167] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file ./world/serverconfig/champions-server.toml is not correct. Correcting
[20Feb2025 15:32:34.168] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Feb2025 15:32:34.168] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.beaconProtectionRange was corrected from null to its default, 64. 
[20Feb2025 15:32:34.169] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.championSpawners was corrected from null to its default, false. 
[20Feb2025 15:32:34.170] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.deathMessageTier was corrected from null to its default, 0. 
[20Feb2025 15:32:34.171] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.dimensionList was corrected from null to its default, []. 
[20Feb2025 15:32:34.172] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.dimensionPermission was corrected from null to its default, BLACKLIST. 
[20Feb2025 15:32:34.173] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.entitiesList was corrected from null to its default, []. 
[20Feb2025 15:32:34.174] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.entitiesPermission was corrected from null to its default, BLACKLIST. 
[20Feb2025 15:32:34.175] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.showHud was corrected from null to its default, true. 
[20Feb2025 15:32:34.176] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.showParticles was corrected from null to its default, true. 
[20Feb2025 15:32:34.183] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enableTOPIntegration was corrected from null to its default, true. 
[20Feb2025 15:32:34.186] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key loot was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Feb2025 15:32:34.187] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key loot.fakeLoot was corrected from null to its default, false. 
[20Feb2025 15:32:34.188] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key loot.lootSource was corrected from null to its default, LOOT_TABLE. 
[20Feb2025 15:32:34.191] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key loot.lootDrops was corrected from null to its default, []. 
[20Feb2025 15:32:34.192] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key loot.lootScaling was corrected from null to its default, false. 
[20Feb2025 15:32:34.193] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key growth was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Feb2025 15:32:34.193] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key growth.healthGrowth was corrected from null to its default, 0.35. 
[20Feb2025 15:32:34.194] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key growth.attackGrowth was corrected from null to its default, 0.5. 
[20Feb2025 15:32:34.195] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key growth.armorGrowth was corrected from null to its default, 2.0. 
[20Feb2025 15:32:34.197] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key growth.toughnessGrowth was corrected from null to its default, 1.0. 
[20Feb2025 15:32:34.198] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key growth.knockbackResistanceGrowth was corrected from null to its default, 0.05. 
[20Feb2025 15:32:34.198] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key growth.experienceGrowth was corrected from null to its default, 1. 
[20Feb2025 15:32:34.199] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key growth.explosionGrowth was corrected from null to its default, 2. 
[20Feb2025 15:32:34.201] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Feb2025 15:32:34.202] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.affixTargetRange was corrected from null to its default, 0.0. 
[20Feb2025 15:32:34.203] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.adaptable was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Feb2025 15:32:34.204] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.adaptable.adaptableDamageReductionIncrement was corrected from null to its default, 0.15. 
[20Feb2025 15:32:34.205] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.adaptable.adaptableMaxDamageReduction was corrected from null to its default, 0.9. 
[20Feb2025 15:32:34.206] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.arctic was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Feb2025 15:32:34.207] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.arctic.arcticAttackInterval was corrected from null to its default, 1. 
[20Feb2025 15:32:34.208] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.dampened was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Feb2025 15:32:34.208] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.dampened.dampenedDamageReduction was corrected from null to its default, 0.8. 
[20Feb2025 15:32:34.209] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.desecrating was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Feb2025 15:32:34.210] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.desecrating.desecratingCloudInterval was corrected from null to its default, 3. 
[20Feb2025 15:32:34.212] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.desecrating.desecratingCloudActivationTime was corrected from null to its default, 1. 
[20Feb2025 15:32:34.212] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.desecrating.desecratingCloudRadius was corrected from null to its default, 4.0. 
[20Feb2025 15:32:34.213] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.desecrating.desecratingCloudDuration was corrected from null to its default, 10. 
[20Feb2025 15:32:34.214] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key affixes.enkindling was corrected from null to its default, SimpleCommentedConfig:{}. 
